Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin_user.html,887,36,14,67.96934624678185,1.4567077159881592,1933.2748437300324,26541.222096956033,2.8727783872024686,0.11659528967225351,14,28,39,54,92,190,950,1400,1900,1900,1900
GET,/adminlogin.html,6060,3173,190.0,450.04616370624416,1.7402088269591331,2098.4970862045884,1088.5800330033003,19.626873761496007,10.276579281390566,190,620,740,840,1200,1400,1600,1700,2000,2100,2100
GET,/api/v1/adminorderservice/adminorder,2624,762,110.0,531.9424489166634,1.4126170426607132,60702.18516327441,151718.94245426828,8.4985011138887,2.4679336313960327,110,200,290,360,540,710,950,1700,61000,61000,61000
GET,/api/v1/adminuserservice/users,3506,664,57,230.01023493595613,2.112671732902527,2089.7697769105434,68850.28237307473,11.355085710858912,2.150535342843787,57,98,160,260,840,1200,1500,1600,2000,2100,2100
POST,/api/v1/adminuserservice/users,887,48,200.0,243.99941586579587,23.44694174826145,1653.6319814622402,199.2119503945885,2.8727783872024686,0.15546038622967134,200,230,260,280,380,520,870,990,1700,1700,1700
GET,/api/v1/assuranceservice/assurances/types,5517,3364,390.0,509.21920463895214,1.9634617492556572,2068.0222688242793,50.62860250135943,17.86822814227285,10.8951820682628,390,690,820,930,1300,1400,1600,1700,2000,2100,2100
POST,/api/v1/contactservice/contacts,826,31,21,36.51595350860034,5.156204104423523,397.11105544120073,212.50605326876513,2.6752141463689276,0.10040149943999607,21,31,41,50,85,100,160,260,400,400,400
GET,/api/v1/contactservice/contacts/account/,580,580,680.0,709.4013547749612,3.2090898603200912,2011.2854819744825,40.95172413793104,1.8784796669418622,1.8784796669418622,680,820,960,1100,1300,1500,1700,1900,2000,2000,2000
GET,/api/v1/contactservice/contacts/account/00406ead-3486-4d17-b196-ec7ed2186f3e,6,4,77,576.1970936631163,25.178883224725723,1437.1120184659958,40.833333333333336,0.019432548278708918,0.012955032185805945,510,510,1300,1300,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/contactservice/contacts/account/01657175-e5b5-449e-a01e-b14de30e267f,4,0,13,27.728116372600198,7.15294387191534,71.60178385674953,164.75,0.012955032185805945,0.0,19,19,72,72,72,72,72,72,72,72,72
GET,/api/v1/contactservice/contacts/account/01664dbe-e9e0-49a5-90f6-2e3f06192779,7,6,450.0,585.5937090569308,58.62056091427803,1293.0523669347167,5.428571428571429,0.022671306325160404,0.019432548278708918,450,540,1200,1200,1300,1300,1300,1300,1300,1300,1300
GET,/api/v1/contactservice/contacts/account/01b6e780-c0dc-448f-94ba-5659c63e4e8c,4,2,260.0,391.7716962751001,55.5847380310297,755.5971192196012,61.25,0.012955032185805945,0.006477516092902973,500,500,760,760,760,760,760,760,760,760,760
GET,/api/v1/contactservice/contacts/account/01c88818-3cf1-4247-be78-14addbb57fba,14,11,650.0,634.5367983781865,11.74952369183302,1345.1975332573056,32.285714285714285,0.04534261265032081,0.03562633851096635,660,880,1100,1200,1300,1300,1300,1300,1300,1300,1300
GET,/api/v1/contactservice/contacts/account/027929e1-d07d-4606-bf74-58b4bf78fd48,14,7,130.0,285.24235922044943,4.056778736412525,1177.2368410602212,91.42857142857143,0.04534261265032081,0.022671306325160404,160,200,560,610,670,1200,1200,1200,1200,1200,1200
